Format: DDD  M/D/Y H:M:S  -5.00 hrs  Datum[115]: WGS 84
ID	Date Time	Latitude	Longitude	Altitude
L	ACTIVE LOG
T	06/22/2013 15:14:23	30.30246	-97.69974	195.3
T	06/22/2013 15:14:34	30.30334	-97.69921	193.8
T	06/22/2013 15:14:42	30.30366	-97.69901	192.9
T	06/22/2013 15:15:14	30.30390	-97.69888	192.4
T	06/22/2013 15:15:23	30.30477	-97.69833	190.0
T	06/22/2013 15:15:36	30.30612	-97.69749	191.0
T	06/22/2013 15:15:53	30.30802	-97.69627	193.8
T	06/22/2013 15:16:09	30.30987	-97.69511	193.8
T	06/22/2013 15:16:26	30.31190	-97.69385	193.8
T	06/22/2013 15:16:38	30.31329	-97.69308	194.8
T	06/22/2013 15:16:47	30.31397	-97.69262	194.8
T	06/22/2013 15:16:55	30.31399	-97.69261	195.8
T	06/22/2013 15:17:03	30.31405	-97.69256	195.3
T	06/22/2013 15:17:10	30.31391	-97.69214	196.7
T	06/22/2013 15:17:22	30.31355	-97.69125	195.3
T	06/22/2013 15:17:29	30.31343	-97.69087	196.2
T	06/22/2013 15:17:37	30.31308	-97.68989	195.3
T	06/22/2013 15:17:49	30.31241	-97.68840	191.4
T	06/22/2013 15:17:50	30.31236	-97.68829	191.0
T	06/22/2013 15:17:55	30.31231	-97.68776	188.6
T	06/22/2013 15:18:03	30.31234	-97.68712	189.5
T	06/22/2013 15:18:14	30.31211	-97.68614	191.4
T	06/22/2013 15:18:19	30.31200	-97.68583	192.4
T	06/22/2013 15:18:27	30.31211	-97.68495	191.9
T	06/22/2013 15:18:38	30.31272	-97.68404	192.4
T	06/22/2013 15:18:49	30.31332	-97.68299	192.9
T	06/22/2013 15:18:57	30.31354	-97.68231	193.4
T	06/22/2013 15:19:01	30.31368	-97.68188	191.9
T	06/22/2013 15:19:07	30.31411	-97.68135	193.4
T	06/22/2013 15:19:15	30.31465	-97.68096	192.9
T	06/22/2013 15:19:23	30.31481	-97.68086	193.4
T	06/22/2013 15:19:29	30.31526	-97.68055	191.0
T	06/22/2013 15:19:36	30.31546	-97.67996	187.6
T	06/22/2013 15:19:39	30.31539	-97.67962	186.2
T	06/22/2013 15:19:41	30.31536	-97.67940	186.6
T	06/22/2013 15:19:53	30.31547	-97.67838	185.7
T	06/22/2013 15:19:56	30.31550	-97.67811	184.2
T	06/22/2013 15:20:02	30.31533	-97.67769	181.8
T	06/22/2013 15:20:03	30.31528	-97.67765	181.3
T	06/22/2013 15:20:07	30.31518	-97.67750	178.5
T	06/22/2013 15:20:16	30.31515	-97.67740	178.0

T	06/22/2013 17:30:48	30.31515	-97.67740	196.7

T	06/22/2013 17:30:49	30.31510	-97.67744	200.1
T	06/22/2013 17:30:53	30.31515	-97.67749	197.7
T	06/22/2013 17:30:57	30.31515	-97.67753	194.3
T	06/22/2013 17:31:01	30.31513	-97.67755	190.0
T	06/22/2013 17:31:02	30.31514	-97.67756	190.5
T	06/22/2013 17:31:06	30.31524	-97.67760	190.0
T	06/22/2013 17:31:09	30.31536	-97.67769	189.5
T	06/22/2013 17:31:14	30.31549	-97.67792	186.6
T	06/22/2013 17:31:22	30.31556	-97.67826	186.6
T	06/22/2013 17:31:25	30.31555	-97.67825	185.7
T	06/22/2013 17:31:31	30.31552	-97.67821	184.7
T	06/22/2013 17:31:33	30.31551	-97.67812	184.2
T	06/22/2013 17:31:37	30.31542	-97.67786	182.8
T	06/22/2013 17:31:41	30.31523	-97.67763	178.5
T	06/22/2013 17:31:45	30.31514	-97.67750	176.5
T	06/22/2013 17:32:00	30.31512	-97.67742	173.7
T	06/22/2013 17:32:07	30.31513	-97.67743	172.7
T	06/22/2013 17:32:17	30.31514	-97.67755	172.7
T	06/22/2013 17:32:23	30.31532	-97.67769	173.7
T	06/22/2013 17:32:29	30.31553	-97.67808	175.6
T	06/22/2013 17:32:32	30.31553	-97.67832	178.0
T	06/22/2013 17:32:48	30.31541	-97.67961	178.5
T	06/22/2013 17:32:54	30.31553	-97.68013	177.5
T	06/22/2013 17:33:00	30.31535	-97.68062	183.3
T	06/22/2013 17:33:09	30.31489	-97.68094	185.2
T	06/22/2013 17:33:11	30.31479	-97.68101	185.7
T	06/22/2013 17:33:19	30.31413	-97.68145	185.2
T	06/22/2013 17:33:21	30.31395	-97.68160	185.2
T	06/22/2013 17:33:24	30.31375	-97.68189	184.7
T	06/22/2013 17:33:36	30.31333	-97.68312	184.7
T	06/22/2013 17:33:45	30.31282	-97.68402	184.2
T	06/22/2013 17:33:54	30.31230	-97.68481	183.3
T	06/22/2013 17:33:59	30.31205	-97.68531	183.3
T	06/22/2013 17:34:06	30.31209	-97.68609	182.8
T	06/22/2013 17:34:19	30.31238	-97.68736	180.9
T	06/22/2013 17:34:27	30.31238	-97.68817	179.9
T	06/22/2013 17:34:33	30.31262	-97.68881	183.7
T	06/22/2013 17:34:35	30.31273	-97.68903	185.2
T	06/22/2013 17:34:49	30.31345	-97.69071	186.2
T	06/22/2013 17:34:55	30.31355	-97.69098	186.6
T	06/22/2013 17:35:02	30.31364	-97.69125	188.1
T	06/22/2013 17:35:10	30.31392	-97.69208	188.6
T	06/22/2013 17:35:15	30.31410	-97.69250	187.1
T	06/22/2013 17:35:20	30.31393	-97.69277	187.1
T	06/22/2013 17:35:30	30.31291	-97.69338	186.6
T	06/22/2013 17:35:44	30.31128	-97.69434	184.7
T	06/22/2013 17:36:04	30.30887	-97.69584	186.6
T	06/22/2013 17:36:21	30.30680	-97.69713	185.2
T	06/22/2013 17:36:36	30.30502	-97.69827	181.3
T	06/22/2013 17:36:37	30.30490	-97.69835	181.3
T	06/22/2013 17:36:46	30.30408	-97.69894	182.8
T	06/22/2013 17:36:49	30.30403	-97.69901	182.3
T	06/22/2013 17:36:56	30.30424	-97.69937	182.8
T	06/22/2013 17:37:03	30.30467	-97.70025	186.2
T	06/22/2013 17:37:15	30.30553	-97.70221	187.1
T	06/22/2013 17:37:28	30.30656	-97.70435	190.5
T	06/22/2013 17:37:47	30.30801	-97.70742	191.4
T	06/22/2013 17:37:51	30.30830	-97.70802	191.0
T	06/22/2013 17:38:01	30.30898	-97.70937	191.0
T	06/22/2013 17:38:06	30.30932	-97.70994	194.3
T	06/22/2013 17:38:10	30.30967	-97.71042	197.7
T	06/22/2013 17:38:20	30.31052	-97.71186	198.6
T	06/22/2013 17:38:36	30.31158	-97.71416	197.7
T	06/22/2013 17:38:45	30.31206	-97.71518	196.2
T	06/22/2013 17:38:51	30.31207	-97.71525	196.2
T	06/22/2013 17:40:18	30.31216	-97.71549	196.7
T	06/22/2013 17:40:27	30.31255	-97.71646	196.2
T	06/22/2013 17:40:39	30.31334	-97.71804	199.6
T	06/22/2013 17:40:52	30.31410	-97.71957	198.6
T	06/22/2013 17:40:53	30.31413	-97.71964	198.6
T	06/22/2013 17:40:59	30.31415	-97.71971	197.7
T	06/22/2013 17:42:12	30.31428	-97.71995	199.6
T	06/22/2013 17:42:20	30.31474	-97.72086	199.6
T	06/22/2013 17:42:34	30.31563	-97.72271	199.6
T	06/22/2013 17:42:37	30.31580	-97.72307	198.2
T	06/22/2013 17:42:40	30.31596	-97.72342	195.8
T	06/22/2013 17:42:44	30.31608	-97.72394	192.9
T	06/22/2013 17:42:46	30.31612	-97.72410	191.9
T	06/22/2013 17:42:54	30.31625	-97.72491	191.4
T	06/22/2013 17:42:58	30.31636	-97.72544	191.0
T	06/22/2013 17:43:10	30.31697	-97.72686	192.4
T	06/22/2013 17:43:21	30.31750	-97.72807	193.4
T	06/22/2013 17:43:28	30.31764	-97.72836	192.9
T	06/22/2013 17:43:37	30.31764	-97.72837	193.8
T	06/22/2013 17:43:45	30.31794	-97.72905	196.2
T	06/22/2013 17:43:55	30.31851	-97.73036	197.7
T	06/22/2013 17:44:01	30.31867	-97.73074	197.2
T	06/22/2013 17:44:15	30.31867	-97.73075	197.2
T	06/22/2013 17:44:50	30.31868	-97.73078	197.2
T	06/22/2013 17:44:56	30.31846	-97.73114	198.6
T	06/22/2013 17:45:07	30.31728	-97.73196	198.6
T	06/22/2013 17:45:13	30.31669	-97.73269	196.7
T	06/22/2013 17:45:15	30.31653	-97.73297	195.8
T	06/22/2013 17:45:24	30.31600	-97.73449	196.2
T	06/22/2013 17:45:35	30.31523	-97.73628	199.6
T	06/22/2013 17:45:44	30.31424	-97.73719	197.2
T	06/22/2013 17:45:45	30.31415	-97.73725	197.2
T	06/22/2013 17:45:52	30.31377	-97.73750	194.8
T	06/22/2013 17:46:06	30.31376	-97.73751	195.3
T	06/22/2013 17:46:28	30.31355	-97.73766	197.2
T	06/22/2013 17:46:32	30.31319	-97.73790	197.7
T	06/22/2013 17:46:42	30.31197	-97.73875	194.3
T	06/22/2013 17:46:46	30.31144	-97.73911	192.4
T	06/22/2013 17:47:00	30.30960	-97.74033	190.0
T	06/22/2013 17:47:04	30.30927	-97.74055	189.0
T	06/22/2013 17:47:11	30.30894	-97.74046	187.6
T	06/22/2013 17:47:13	30.30887	-97.74050	187.6
T	06/22/2013 17:47:24	30.30820	-97.74093	187.1
T	06/22/2013 17:47:26	30.30808	-97.74100	186.2
T	06/22/2013 17:47:29	30.30797	-97.74105	185.7
T	06/22/2013 17:47:39	30.30777	-97.74071	185.7
T	06/22/2013 17:47:43	30.30772	-97.74064	184.7

T	06/22/2013 19:47:28	30.30767	-97.74064	189.0
T	06/22/2013 19:47:29	30.30767	-97.74064	191.4

T	06/22/2013 19:47:30	30.30769	-97.74066	191.4
T	06/22/2013 19:47:41	30.30770	-97.74063	188.6
T	06/22/2013 19:47:45	30.30770	-97.74065	187.1
T	06/22/2013 19:47:54	30.30767	-97.74065	184.2
T	06/22/2013 19:48:07	30.30767	-97.74065	180.9
T	06/22/2013 19:48:22	30.30767	-97.74064	177.0
T	06/22/2013 19:48:33	30.30772	-97.74063	178.0
T	06/22/2013 19:48:35	30.30775	-97.74068	178.5
T	06/22/2013 19:48:43	30.30794	-97.74096	178.9
T	06/22/2013 19:48:51	30.30843	-97.74073	178.5
T	06/22/2013 19:49:00	30.30894	-97.74040	178.5
T	06/22/2013 19:49:04	30.30910	-97.74041	179.4
T	06/22/2013 19:49:09	30.30917	-97.74046	180.4
T	06/22/2013 19:49:17	30.30970	-97.74022	181.3
T	06/22/2013 19:49:27	30.31087	-97.73942	182.8
T	06/22/2013 19:49:31	30.31138	-97.73906	184.2
T	06/22/2013 19:49:44	30.31292	-97.73800	187.1
T	06/22/2013 19:49:50	30.31320	-97.73782	186.2
T	06/22/2013 19:50:03	30.31321	-97.73781	185.7
T	06/22/2013 19:50:23	30.31327	-97.73777	186.6
T	06/22/2013 19:50:55	30.31334	-97.73772	186.2
T	06/22/2013 19:51:01	30.31371	-97.73791	186.2
T	06/22/2013 19:51:11	30.31436	-97.73930	188.6
T	06/22/2013 19:51:17	30.31481	-97.74022	191.0
T	06/22/2013 19:51:27	30.31544	-97.74162	191.4
T	06/22/2013 19:51:37	30.31614	-97.74311	190.5
T	06/22/2013 19:51:48	30.31695	-97.74476	186.6
T	06/22/2013 19:51:52	30.31721	-97.74530	183.7
T	06/22/2013 19:51:59	30.31744	-97.74594	182.3
T	06/22/2013 19:52:05	30.31755	-97.74621	181.3
T	06/22/2013 19:52:12	30.31795	-97.74702	180.4
T	06/22/2013 19:52:19	30.31848	-97.74808	178.5
T	06/22/2013 19:52:27	30.31901	-97.74937	175.6
T	06/22/2013 19:52:32	30.31937	-97.75014	179.4
T	06/22/2013 19:52:33	30.31945	-97.75030	179.4
T	06/22/2013 19:52:36	30.31968	-97.75079	183.3
T	06/22/2013 19:52:38	30.31986	-97.75114	184.7
T	06/22/2013 19:52:43	30.32025	-97.75193	187.1
T	06/22/2013 19:52:46	30.32043	-97.75234	188.6
T	06/22/2013 19:52:51	30.32049	-97.75303	190.0
T	06/22/2013 19:52:54	30.32053	-97.75330	190.0
T	06/22/2013 19:53:02	30.32055	-97.75337	189.0
T	06/22/2013 19:54:05	30.32063	-97.75354	192.9
T	06/22/2013 19:54:13	30.32106	-97.75439	192.9
T	06/22/2013 19:54:17	30.32130	-97.75484	192.9
T	06/22/2013 19:54:20	30.32151	-97.75504	192.4
T	06/22/2013 19:54:24	30.32186	-97.75511	192.4
T	06/22/2013 19:54:35	30.32287	-97.75508	193.4
T	06/22/2013 19:54:43	30.32359	-97.75505	194.8
T	06/22/2013 19:54:51	30.32431	-97.75502	195.3
T	06/22/2013 19:54:58	30.32508	-97.75540	198.2
T	06/22/2013 19:55:06	30.32653	-97.75555	200.1
T	06/22/2013 19:55:11	30.32767	-97.75555	202.0
T	06/22/2013 19:55:23	30.33079	-97.75548	204.4
T	06/22/2013 19:55:30	30.33272	-97.75544	207.8
T	06/22/2013 19:55:34	30.33380	-97.75542	212.1
T	06/22/2013 19:55:37	30.33459	-97.75540	215.5
T	06/22/2013 19:55:41	30.33562	-97.75537	218.4
T	06/22/2013 19:55:42	30.33588	-97.75536	218.4
T	06/22/2013 19:55:50	30.33789	-97.75489	215.0
T	06/22/2013 19:55:53	30.33861	-97.75456	210.2
T	06/22/2013 19:55:55	30.33907	-97.75432	209.2
T	06/22/2013 19:56:05	30.34153	-97.75307	206.8
T	06/22/2013 19:56:21	30.34577	-97.75103	208.3
T	06/22/2013 19:56:36	30.34974	-97.74933	211.6
T	06/22/2013 19:56:44	30.35194	-97.74883	215.0
T	06/22/2013 19:56:48	30.35297	-97.74835	218.4
T	06/22/2013 19:56:57	30.35508	-97.74684	215.0
T	06/22/2013 19:56:59	30.35558	-97.74656	212.1
T	06/22/2013 19:57:00	30.35584	-97.74642	212.1
T	06/22/2013 19:57:10	30.35853	-97.74549	214.0
T	06/22/2013 19:57:18	30.36072	-97.74473	211.1
T	06/22/2013 19:57:30	30.36397	-97.74339	213.6
T	06/22/2013 19:57:36	30.36563	-97.74293	214.5
T	06/22/2013 19:57:48	30.36899	-97.74212	215.5
T	06/22/2013 19:57:51	30.36980	-97.74182	219.3
T	06/22/2013 19:57:54	30.37059	-97.74150	221.7
T	06/22/2013 19:58:11	30.37506	-97.73979	222.7
T	06/22/2013 19:58:13	30.37558	-97.73959	223.2
T	06/22/2013 19:58:25	30.37868	-97.73813	225.6
T	06/22/2013 19:58:40	30.38256	-97.73632	224.6
T	06/22/2013 19:58:51	30.38551	-97.73531	226.5
T	06/22/2013 19:58:54	30.38632	-97.73510	228.5
T	06/22/2013 19:59:04	30.38909	-97.73439	231.3
T	06/22/2013 19:59:22	30.39405	-97.73307	233.7
T	06/22/2013 19:59:34	30.39740	-97.73194	236.6
T	06/22/2013 19:59:43	30.39972	-97.73057	237.6
T	06/22/2013 19:59:50	30.40139	-97.72921	240.5
T	06/22/2013 20:00:01	30.40374	-97.72674	238.5
T	06/22/2013 20:00:07	30.40488	-97.72520	235.7
T	06/22/2013 20:00:09	30.40525	-97.72466	234.7
T	06/22/2013 20:00:13	30.40592	-97.72356	230.9
T	06/22/2013 20:00:22	30.40718	-97.72104	227.5
T	06/22/2013 20:00:29	30.40788	-97.71896	224.1
T	06/22/2013 20:00:32	30.40806	-97.71803	219.3
T	06/22/2013 20:00:35	30.40820	-97.71707	215.5
T	06/22/2013 20:00:40	30.40844	-97.71545	212.6
T	06/22/2013 20:00:48	30.40911	-97.71297	211.1
T	06/22/2013 20:00:56	30.41015	-97.71090	211.1
T	06/22/2013 20:00:58	30.41047	-97.71044	214.5
T	06/22/2013 20:00:59	30.41063	-97.71022	213.1
T	06/22/2013 20:01:08	30.41228	-97.70843	215.5
T	06/22/2013 20:01:16	30.41352	-97.70691	213.6
T	06/22/2013 20:01:23	30.41473	-97.70596	214.0
T	06/22/2013 20:01:33	30.41675	-97.70503	214.0
T	06/22/2013 20:01:41	30.41841	-97.70437	211.1
T	06/22/2013 20:01:48	30.41952	-97.70378	208.7
T	06/22/2013 20:01:50	30.41970	-97.70372	209.7
T	06/22/2013 20:01:55	30.41982	-97.70367	211.1
T	06/22/2013 20:03:23	30.41999	-97.70362	211.6
T	06/22/2013 20:03:27	30.42025	-97.70377	212.1
T	06/22/2013 20:03:33	30.42063	-97.70445	216.4
T	06/22/2013 20:03:42	30.42147	-97.70593	218.8
T	06/22/2013 20:03:52	30.42256	-97.70811	217.4
T	06/22/2013 20:03:59	30.42338	-97.70975	220.3
T	06/22/2013 20:04:01	30.42360	-97.71021	221.2
T	06/22/2013 20:04:05	30.42402	-97.71112	223.2
T	06/22/2013 20:04:16	30.42492	-97.71349	223.6
T	06/22/2013 20:04:24	30.42550	-97.71477	223.6
T	06/22/2013 20:04:27	30.42564	-97.71503	223.6
T	06/22/2013 20:04:32	30.42584	-97.71499	224.1
T	06/22/2013 20:04:36	30.42603	-97.71475	224.1
T	06/22/2013 20:04:42	30.42634	-97.71493	225.1
T	06/22/2013 20:04:48	30.42654	-97.71546	226.0
T	06/22/2013 20:04:53	30.42675	-97.71560	226.5
T	06/22/2013 20:05:02	30.42741	-97.71522	227.0
T	06/22/2013 20:05:15	30.42852	-97.71451	224.1
T	06/22/2013 20:05:16	30.42857	-97.71447	224.1
T	06/22/2013 20:05:23	30.42876	-97.71450	224.1

T	06/23/2013 10:31:51	30.42877	-97.71450	196.7
T	06/23/2013 10:31:52	30.42877	-97.71450	208.7

T	06/23/2013 10:32:22	30.42878	-97.71443	208.3
T	06/23/2013 10:32:28	30.42881	-97.71447	211.6
T	06/23/2013 10:32:32	30.42880	-97.71441	215.0
T	06/23/2013 10:32:36	30.42880	-97.71445	218.8
T	06/23/2013 10:32:40	30.42879	-97.71446	222.2
T	06/23/2013 10:32:41	30.42878	-97.71447	222.2
T	06/23/2013 10:32:47	30.42877	-97.71446	225.6
T	06/23/2013 10:32:53	30.42875	-97.71446	228.5
T	06/23/2013 10:32:55	30.42874	-97.71446	229.4
T	06/23/2013 10:33:07	30.42874	-97.71446	232.8
T	06/23/2013 10:33:09	30.42874	-97.71446	233.3
T	06/23/2013 10:33:22	30.42874	-97.71445	236.6
T	06/23/2013 10:33:53	30.42875	-97.71445	240.0
T	06/23/2013 10:34:12	30.42875	-97.71444	239.5
T	06/23/2013 10:34:20	30.42872	-97.71438	239.0
T	06/23/2013 10:34:24	30.42864	-97.71444	239.0
T	06/23/2013 10:34:36	30.42788	-97.71491	240.9
T	06/23/2013 10:34:48	30.42703	-97.71544	242.4
T	06/23/2013 10:34:51	30.42687	-97.71554	241.9
T	06/23/2013 10:34:59	30.42671	-97.71564	240.9
T	06/23/2013 10:35:04	30.42658	-97.71551	240.9
T	06/23/2013 10:35:14	30.42624	-97.71474	239.0
T	06/23/2013 10:35:22	30.42599	-97.71482	239.0
T	06/23/2013 10:35:28	30.42575	-97.71510	239.5
T	06/23/2013 10:35:35	30.42532	-97.71504	240.0
T	06/23/2013 10:35:37	30.42520	-97.71485	239.5
T	06/23/2013 10:35:48	30.42486	-97.71394	237.6
T	06/23/2013 10:35:57	30.42483	-97.71389	236.6
T	06/23/2013 10:36:16	30.42473	-97.71362	237.1
T	06/23/2013 10:36:23	30.42439	-97.71273	237.6
T	06/23/2013 10:36:33	30.42366	-97.71091	236.6
T	06/23/2013 10:36:42	30.42281	-97.70915	233.7
T	06/23/2013 10:36:53	30.42171	-97.70693	233.3
T	06/23/2013 10:36:57	30.42133	-97.70616	235.2
T	06/23/2013 10:37:03	30.42078	-97.70517	233.7
T	06/23/2013 10:37:04	30.42070	-97.70505	233.3
T	06/23/2013 10:37:06	30.42054	-97.70488	232.3
T	06/23/2013 10:37:10	30.42010	-97.70484	229.9
T	06/23/2013 10:37:15	30.41936	-97.70507	226.5
T	06/23/2013 10:37:16	30.41918	-97.70512	226.0
T	06/23/2013 10:37:24	30.41764	-97.70563	228.5
T	06/23/2013 10:37:27	30.41705	-97.70584	229.9
T	06/23/2013 10:37:31	30.41626	-97.70613	232.3
T	06/23/2013 10:37:39	30.41470	-97.70710	232.8
T	06/23/2013 10:37:51	30.41251	-97.70906	231.3
T	06/23/2013 10:38:02	30.41063	-97.71118	227.5
T	06/23/2013 10:38:11	30.40948	-97.71331	226.0
T	06/23/2013 10:38:19	30.40881	-97.71546	224.6
T	06/23/2013 10:38:27	30.40843	-97.71775	228.9
T	06/23/2013 10:38:29	30.40833	-97.71832	232.8
T	06/23/2013 10:38:32	30.40818	-97.71915	236.1
T	06/23/2013 10:38:36	30.40788	-97.72022	239.0
T	06/23/2013 10:38:40	30.40746	-97.72126	240.9
T	06/23/2013 10:38:51	30.40594	-97.72413	244.3
T	06/23/2013 10:38:53	30.40564	-97.72464	245.3
T	06/23/2013 10:38:57	30.40499	-97.72561	248.6
T	06/23/2013 10:38:58	30.40482	-97.72585	248.6
T	06/23/2013 10:39:03	30.40396	-97.72698	251.0
T	06/23/2013 10:39:07	30.40324	-97.72781	253.9
T	06/23/2013 10:39:10	30.40267	-97.72842	255.8
T	06/23/2013 10:39:21	30.40049	-97.73039	254.9
T	06/23/2013 10:39:32	30.39797	-97.73207	252.5
T	06/23/2013 10:39:42	30.39539	-97.73313	251.0
T	06/23/2013 10:39:48	30.39395	-97.73370	250.1
T	06/23/2013 10:39:56	30.39238	-97.73434	252.0
T	06/23/2013 10:40:01	30.39150	-97.73463	250.6
T	06/23/2013 10:40:09	30.39036	-97.73493	248.2
T	06/23/2013 10:40:16	30.39020	-97.73504	246.7
T	06/23/2013 10:40:20	30.39020	-97.73505	246.2
T	06/23/2013 10:40:24	30.39019	-97.73521	246.2
T	06/23/2013 10:40:28	30.39026	-97.73562	248.6
T	06/23/2013 10:40:33	30.39039	-97.73631	252.5
T	06/23/2013 10:40:36	30.39050	-97.73679	255.8
T	06/23/2013 10:40:37	30.39054	-97.73695	255.4
T	06/23/2013 10:40:41	30.39067	-97.73761	257.8
T	06/23/2013 10:40:46	30.39079	-97.73844	260.7
T	06/23/2013 10:40:47	30.39081	-97.73859	260.2
T	06/23/2013 10:40:52	30.39085	-97.73920	261.6
T	06/23/2013 10:40:58	30.39106	-97.73938	262.6
T	06/23/2013 10:41:07	30.39209	-97.73943	263.5
T	06/23/2013 10:41:15	30.39302	-97.73961	261.6
T	06/23/2013 10:41:21	30.39315	-97.73960	261.6
T	06/23/2013 10:41:40	30.39328	-97.73961	263.1
T	06/23/2013 10:41:46	30.39350	-97.74003	264.0
T	06/23/2013 10:41:47	30.39349	-97.74016	265.0
T	06/23/2013 10:41:55	30.39335	-97.74135	268.8
T	06/23/2013 10:42:05	30.39340	-97.74300	270.3
T	06/23/2013 10:42:15	30.39398	-97.74449	272.2
T	06/23/2013 10:42:24	30.39427	-97.74564	271.7
T	06/23/2013 10:42:25	30.39429	-97.74572	270.7
T	06/23/2013 10:42:32	30.39466	-97.74594	272.2
T	06/23/2013 10:42:41	30.39567	-97.74583	273.2
T	06/23/2013 10:42:43	30.39583	-97.74582	272.2
T	06/23/2013 10:42:49	30.39600	-97.74557	272.2
T	06/23/2013 10:42:51	30.39598	-97.74542	271.2
T	06/23/2013 10:42:58	30.39597	-97.74495	270.3
T	06/23/2013 10:43:00	30.39607	-97.74485	267.9
T	06/23/2013 10:43:13	30.39646	-97.74460	267.4
T	06/23/2013 10:43:24	30.39683	-97.74439	267.4
T	06/23/2013 10:43:27	30.39685	-97.74439	267.4
T	06/23/2013 10:43:36	30.39700	-97.74442	267.4

T	06/23/2013 10:57:48	30.39700	-97.74442	267.9

T	06/23/2013 10:57:49	30.39702	-97.74440	268.3
T	06/23/2013 10:57:58	30.39695	-97.74446	265.5
T	06/23/2013 10:58:05	30.39694	-97.74447	265.5
T	06/23/2013 10:58:15	30.39713	-97.74487	265.9
T	06/23/2013 10:58:24	30.39721	-97.74505	265.9
T	06/23/2013 10:58:28	30.39729	-97.74509	265.5
T	06/23/2013 10:58:31	30.39740	-97.74509	265.5
T	06/23/2013 10:58:33	30.39749	-97.74510	265.0
T	06/23/2013 10:58:42	30.39756	-97.74545	266.4
T	06/23/2013 10:58:48	30.39740	-97.74537	266.4
T	06/23/2013 10:58:49	30.39739	-97.74532	266.4
T	06/23/2013 10:58:57	30.39736	-97.74519	265.5
T	06/23/2013 10:59:03	30.39724	-97.74514	265.0
T	06/23/2013 10:59:15	30.39671	-97.74520	265.5
T	06/23/2013 10:59:24	30.39653	-97.74554	265.9
T	06/23/2013 10:59:30	30.39613	-97.74558	267.4
T	06/23/2013 10:59:37	30.39604	-97.74575	268.3
T	06/23/2013 10:59:40	30.39620	-97.74579	267.9
T	06/23/2013 10:59:48	30.39712	-97.74576	267.4
T	06/23/2013 10:59:58	30.39872	-97.74569	265.5
T	06/23/2013 11:00:06	30.39959	-97.74561	263.1
T	06/23/2013 11:00:07	30.39967	-97.74561	262.6
T	06/23/2013 11:00:15	30.39990	-97.74555	262.6
T	06/23/2013 11:00:19	30.39991	-97.74556	262.6
T	06/23/2013 11:00:24	30.40003	-97.74557	262.6
T	06/23/2013 11:00:31	30.40029	-97.74595	262.6
T	06/23/2013 11:00:37	30.40030	-97.74619	262.1
T	06/23/2013 11:00:43	30.40005	-97.74631	265.0
T	06/23/2013 11:00:47	30.39964	-97.74635	265.9
T	06/23/2013 11:00:50	30.39926	-97.74639	267.4
T	06/23/2013 11:00:58	30.39799	-97.74647	270.7
T	06/23/2013 11:00:59	30.39780	-97.74647	271.2
T	06/23/2013 11:01:02	30.39722	-97.74649	272.7
T	06/23/2013 11:01:06	30.39638	-97.74655	276.0
T	06/23/2013 11:01:10	30.39549	-97.74662	279.4
T	06/23/2013 11:01:15	30.39428	-97.74669	282.8
T	06/23/2013 11:01:22	30.39246	-97.74651	281.8
T	06/23/2013 11:01:25	30.39169	-97.74630	278.4
T	06/23/2013 11:01:27	30.39119	-97.74613	274.6
T	06/23/2013 11:01:29	30.39070	-97.74592	270.3
T	06/23/2013 11:01:34	30.38953	-97.74529	266.9
T	06/23/2013 11:01:36	30.38905	-97.74505	265.5
T	06/23/2013 11:01:41	30.38787	-97.74444	262.1
T	06/23/2013 11:01:42	30.38763	-97.74431	262.1
T	06/23/2013 11:01:47	30.38639	-97.74369	257.8
T	06/23/2013 11:01:51	30.38542	-97.74321	253.9
T	06/23/2013 11:01:54	30.38468	-97.74284	251.0
T	06/23/2013 11:01:59	30.38351	-97.74223	248.2
T	06/23/2013 11:02:08	30.38151	-97.74087	246.2
T	06/23/2013 11:02:15	30.38019	-97.73931	246.7
T	06/23/2013 11:02:28	30.37812	-97.73590	243.8
T	06/23/2013 11:02:35	30.37699	-97.73405	240.5
T	06/23/2013 11:02:41	30.37606	-97.73240	237.1
T	06/23/2013 11:02:56	30.37402	-97.72828	241.4
T	06/23/2013 11:02:58	30.37376	-97.72774	241.9
T	06/23/2013 11:03:04	30.37299	-97.72612	246.2
T	06/23/2013 11:03:08	30.37244	-97.72501	244.8
T	06/23/2013 11:03:11	30.37203	-97.72416	241.9
T	06/23/2013 11:03:12	30.37189	-97.72387	241.9
T	06/23/2013 11:03:15	30.37150	-97.72300	238.5
T	06/23/2013 11:03:20	30.37087	-97.72151	234.7
T	06/23/2013 11:03:22	30.37058	-97.72094	233.3
T	06/23/2013 11:03:24	30.37024	-97.72042	231.3
T	06/23/2013 11:03:30	30.36890	-97.71922	234.2
T	06/23/2013 11:03:32	30.36841	-97.71892	235.2
T	06/23/2013 11:03:34	30.36790	-97.71869	237.1
T	06/23/2013 11:03:39	30.36656	-97.71836	240.9
T	06/23/2013 11:03:41	30.36602	-97.71828	241.9
T	06/23/2013 11:03:51	30.36328	-97.71766	244.3
T	06/23/2013 11:03:59	30.36113	-97.71704	247.2
T	06/23/2013 11:04:09	30.35849	-97.71625	250.6
T	06/23/2013 11:04:26	30.35399	-97.71491	246.7
T	06/23/2013 11:04:40	30.35024	-97.71377	242.4
T	06/23/2013 11:04:41	30.34997	-97.71369	242.4
